ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
5982,RFC2,19,Extracellular vesicles,P35250
6001,RGS10,15,Extracellular vesicles,O43665
6016,RIT1,14,Extracellular vesicles,Q92963
6017,RLBP1,23,Extracellular vesicles,P12271
6118,RPA2,24,Extracellular vesicles,P15927
6119,RPA3,16,Extracellular vesicles,P35244
6120,RPE,16,Extracellular vesicles,Q96AT9
6134,RPL10,31,Extracellular vesicles,P27635
6160,RPL31,31,Extracellular vesicles,P62899
6182,MRPL12,16,Extracellular vesicles,P52815
6197,RPS6KA3,20,Extracellular vesicles,P51812
6223,RPS19,31,Extracellular vesicles,P39019
6272,SORT1,18,Extracellular vesicles,Q99523
6283,S100A12,22,Extracellular vesicles,P80511
6285,S100B,13,Extracellular vesicles,P04271
6320,CLEC11A,20,Extracellular vesicles,Q9Y240
6387,CXCL12,21,Extracellular vesicles,P48061
6396,SEC13,17,Extracellular vesicles,P55735
6405,SEMA3F,12,Extracellular vesicles,Q13275
6418,SET,29,Extracellular vesicles,Q01105
6449,SGTA,20,Extracellular vesicles,O43765
6464,SHC1,18,Extracellular vesicles,P29353
6493,SIM2,24,Extracellular vesicles,Q14190
6515,SLC2A3,18,Extracellular vesicles,P11169
6518,SLC2A5,18,Extracellular vesicles,P22732
6522,SLC4A2,17,Extracellular vesicles,P04920
6545,SLC7A4,20,Extracellular vesicles,O43246
6571,SLC18A2,13,Extracellular vesicles,Q05940
6574,SLC20A1,26,Extracellular vesicles,Q8WUM9
6575,SLC20A2,14,Extracellular vesicles,Q08357
6585,SLIT1,20,Extracellular vesicles,O75093
6594,SMARCA1,17,Extracellular vesicles,P28370
6611,SMS,27,Extracellular vesicles,P52788
6623,SNCG,18,Extracellular vesicles,O76070
6624,FSCN1,27,Extracellular vesicles,Q16658
6628,SNRPB,20,Extracellular vesicles,P14678
6637,SNRPG,22,Extracellular vesicles,P62308
6651,SON,27,Extracellular vesicles,P18583
6653,SORL1,20,Extracellular vesicles,Q92673
6678,SPARC,18,Extracellular vesicles,P09486
6683,SPAST,17,Extracellular vesicles,Q9UBP0
6694,SPP2,25,Extracellular vesicles,Q13103
6696,SPP1,25,Extracellular vesicles,P10451
6697,SPR,20,Extracellular vesicles,P35270
6712,SPTBN2,17,Extracellular vesicles,O15020
6729,SRP54,18,Extracellular vesicles,P61011
6734,SRPR,9,Extracellular vesicles,P08240
6749,SSRP1,22,Extracellular vesicles,Q08945
6781,STC1,24,Extracellular vesicles,P52823
6804,STX1A,19,Extracellular vesicles,Q16623
6809,STX3,15,Extracellular vesicles,Q13277
6812,STXBP1,35,Extracellular vesicles,P61764
6817,SULT1A1,23,Extracellular vesicles,P50225
6845,VAMP7,19,Extracellular vesicles,P51809
6857,SYT1,23,Extracellular vesicles,P21579
6868,ADAM17,15,Extracellular vesicles,P78536
6881,TAF10,25,Extracellular vesicles,Q12962
6892,TAPBP,14,Extracellular vesicles,O15533
7039,TGFA,15,Extracellular vesicles,P01135
7056,THBD,19,Extracellular vesicles,P07204
7059,THBS3,20,Extracellular vesicles,P49746
7060,THBS4,27,Extracellular vesicles,P35443
7078,TIMP3,20,Extracellular vesicles,P35625
7083,TK1,12,Extracellular vesicles,P04183
7087,ICAM5,21,Extracellular vesicles,Q9UMF0
7090,TLE3,22,Extracellular vesicles,Q04726
7106,TSPAN4,27,Extracellular vesicles,O14817
7148,TNXB,18,Extracellular vesicles,P22105
7153,TOP2A,27,Extracellular vesicles,P11388
7174,TPP2,40,Extracellular vesicles,P29144
7264,TSTA3,16,Extracellular vesicles,Q13630
7318,UBA7,17,Extracellular vesicles,P41226
7323,UBE2D3,18,Extracellular vesicles,P61077
7328,UBE2H,19,Extracellular vesicles,P62256
7343,UBTF,21,Extracellular vesicles,P17480
7345,UCHL1,19,Extracellular vesicles,P09936
7357,UGCG,26,Extracellular vesicles,Q16739
7360,UGP2,31,Extracellular vesicles,Q16851
7372,UMPS,13,Extracellular vesicles,P11172
7389,UROD,24,Extracellular vesicles,P06132
7407,VARS,27,Extracellular vesicles,P26640
7425,VGF,17,Extracellular vesicles,O15240
7443,VRK1,20,Extracellular vesicles,Q99986
7447,VSNL1,22,Extracellular vesicles,P62760
7465,WEE1,17,Extracellular vesicles,P30291
7739,ZNF185,17,Extracellular vesicles,O15231
7761,ZNF214,22,Extracellular vesicles,Q9UL59
7803,PTP4A1,18,Extracellular vesicles,Q93096
7873,MANF,20,Extracellular vesicles,P55145
7923,HSD17B8,22,Extracellular vesicles,Q92506
8000,PSCA,35,Extracellular vesicles,O43653
8021,NUP214,19,Extracellular vesicles,P35658
8027,STAM,20,Extracellular vesicles,Q92783
8050,PDHX,24,Extracellular vesicles,O00330
8078,USP5,21,Extracellular vesicles,P45974
8125,ANP32A,20,Extracellular vesicles,P39687
8161,COIL,19,Extracellular vesicles,P38432
8165,AKAP1,15,Extracellular vesicles,Q92667
8190,MIA,18,Extracellular vesicles,Q16674
8208,CHAF1B,16,Extracellular vesicles,Q13112
8226,HDHD1,17,Extracellular vesicles,Q08623
8270,LAGE3,19,Extracellular vesicles,Q14657
8291,DYSF,22,Extracellular vesicles,O75923
8301,PICALM,20,Extracellular vesicles,Q13492
8339,HIST1H2BG,37,Extracellular vesicles,P62807
8340,HIST1H2BL,20,Extracellular vesicles,Q99880
8425,LTBP4,27,Extracellular vesicles,Q8N2S1
8428,STK24,22,Extracellular vesicles,Q9Y6E0
8476,CDC42BPA,21,Extracellular vesicles,Q5VT25
8496,PPFIBP1,25,Extracellular vesicles,Q86W92
8533,COPS3,23,Extracellular vesicles,Q9UNS2
8563,THOC5,12,Extracellular vesicles,Q13769
8574,AKR7A2,17,Extracellular vesicles,O43488
8581,LY6D,15,Extracellular vesicles,Q14210
8604,SLC25A12,19,Extracellular vesicles,O75746
8615,USO1,18,Extracellular vesicles,O60763
8622,PDE8B,16,Extracellular vesicles,O95263
8664,EIF3D,17,Extracellular vesicles,O15371
8677,STX10,19,Extracellular vesicles,O60499
8743,TNFSF10,9,Extracellular vesicles,P50591
8771,TNFRSF6B,15,Extracellular vesicles,O95407
8775,NAPA,30,Extracellular vesicles,P54920
8795,TNFRSF10B,23,Extracellular vesicles,O14763
8802,SUCLG1,20,Extracellular vesicles,P53597
8803,SUCLA2,13,Extracellular vesicles,Q9P2R7
8813,DPM1,21,Extracellular vesicles,O60762
8825,LIN7A,26,Extracellular vesicles,O14910
8829,NRP1,28,Extracellular vesicles,O14786
8833,GMPS,28,Extracellular vesicles,P49915
8834,TMEM11,18,Extracellular vesicles,P17152
8874,ARHGEF7,28,Extracellular vesicles,Q14155
8880,FUBP1,14,Extracellular vesicles,Q96AE4
8886,DDX18,20,Extracellular vesicles,Q9NVP1
8891,EIF2B3,20,Extracellular vesicles,Q9NR50
8907,AP1M1,19,Extracellular vesicles,Q9BXS5
8943,AP3D1,27,Extracellular vesicles,O14617
9026,HIP1R,24,Extracellular vesicles,O75146
9037,SEMA5A,19,Extracellular vesicles,Q13591
9049,AIP,16,Extracellular vesicles,O00170
9061,PAPSS1,23,Extracellular vesicles,O43252
9064,MAP3K6,19,Extracellular vesicles,O95382
9070,ASH2L,19,Extracellular vesicles,Q9UBL3
9100,USP10,31,Extracellular vesicles,Q14694
9120,SLC16A6,21,Extracellular vesicles,O15403
9138,ARHGEF1,25,Extracellular vesicles,Q92888
9168,TMSB10,22,Extracellular vesicles,P63313
9183,ZW10,15,Extracellular vesicles,O43264
9184,BUB3,22,Extracellular vesicles,O43684
9194,SLC16A7,14,Extracellular vesicles,O60669
9218,VAPA,17,Extracellular vesicles,Q9P0L0
9238,TBRG4,28,Extracellular vesicles,Q969Z0
9246,UBE2L6,16,Extracellular vesicles,O14933
9252,RPS6KA5,13,Extracellular vesicles,O75582
9318,COPS2,24,Extracellular vesicles,P61201
9319,TRIP13,20,Extracellular vesicles,Q15645
9322,TRIP10,24,Extracellular vesicles,Q15642
9333,TGM5,23,Extracellular vesicles,O43548
9352,TXNL1,20,Extracellular vesicles,O43396
9353,SLIT2,19,Extracellular vesicles,O94813
9392,TGFBRAP1,16,Extracellular vesicles,Q8WUH2
9398,CD101,16,Extracellular vesicles,Q93033
9423,NTN1,26,Extracellular vesicles,O95631
9493,KIF23,21,Extracellular vesicles,Q02241
9508,ADAMTS3,12,Extracellular vesicles,O15072
9510,ADAMTS1,13,Extracellular vesicles,Q9UHI8
9512,PMPCB,27,Extracellular vesicles,O75439
9513,FXR2,17,Extracellular vesicles,P51116
9521,EEF1E1,18,Extracellular vesicles,O43324
9525,VPS4B,28,Extracellular vesicles,O75351
9526,MPDU1,17,Extracellular vesicles,O75352
9531,BAG3,18,Extracellular vesicles,O95817
9533,POLR1C,22,Extracellular vesicles,O15160
9536,PTGES,25,Extracellular vesicles,O14684
9540,TP53I3,19,Extracellular vesicles,Q53FA7
9554,SEC22B,19,Extracellular vesicles,O75396
9559,VPS26A,17,Extracellular vesicles,O75436
9584,RBM39,25,Extracellular vesicles,Q14498
9589,WTAP,12,Extracellular vesicles,Q15007
9601,PDIA4,25,Extracellular vesicles,P13667
9654,TTLL4,22,Extracellular vesicles,Q14679
9662,CEP135,15,Extracellular vesicles,Q66GS9
9663,LPIN2,16,Extracellular vesicles,Q92539
9675,TTI1,20,Extracellular vesicles,O43156
9688,NUP93,28,Extracellular vesicles,Q8N1F7
9694,EMC2,18,Extracellular vesicles,Q15006
9712,USP6NL,14,Extracellular vesicles,Q92738
9748,SLK,23,Extracellular vesicles,Q9H2G2
9774,BCLAF1,19,Extracellular vesicles,Q9NYF8
9777,TM9SF4,21,Extracellular vesicles,Q92544
9780,PIEZO1,19,Extracellular vesicles,Q92508
9830,TRIM14,17,Extracellular vesicles,Q14142
9844,ELMO1,16,Extracellular vesicles,Q92556
9862,MED24,29,Extracellular vesicles,O75448
9871,SEC24D,16,Extracellular vesicles,O94855
9897,KIAA0196,18,Extracellular vesicles,Q12768
9902,MRC2,22,Extracellular vesicles,Q9UBG0
9929,JOSD1,11,Extracellular vesicles,Q15040
9973,CCS,16,Extracellular vesicles,O14618
9984,THOC1,12,Extracellular vesicles,Q96FV9
10024,TROAP,22,Extracellular vesicles,Q12815
10040,TOM1L1,13,Extracellular vesicles,O75674
10061,ABCF2,19,Extracellular vesicles,Q9UG63
10066,SCAMP2,18,Extracellular vesicles,O15127
10082,GPC6,26,Extracellular vesicles,Q9Y625
10083,USH1C,21,Extracellular vesicles,Q9Y6N9
10111,RAD50,18,Extracellular vesicles,Q92878
10123,ARL4C,17,Extracellular vesicles,P56559
10154,PLXNC1,23,Extracellular vesicles,O60486
10178,ODZ1,18,Extracellular vesicles,Q9UKZ4
10202,DHRS2,14,Extracellular vesicles,Q13268
10217,CTDSPL,19,Extracellular vesicles,O15194
10223,GPA33,18,Extracellular vesicles,Q99795
10232,MSLN,10,Extracellular vesicles,Q13421
10282,BET1,22,Extracellular vesicles,O15155
10286,BCAS2,22,Extracellular vesicles,O75934
10294,DNAJA2,20,Extracellular vesicles,O60884
10318,TNIP1,20,Extracellular vesicles,Q15025
10393,ANAPC10,20,Extracellular vesicles,Q9UM13
10424,PGRMC2,19,Extracellular vesicles,O15173
10468,FST,16,Extracellular vesicles,P19883
10476,ATP5H,21,Extracellular vesicles,O75947
10491,CRTAP,15,Extracellular vesicles,O75718
10498,CARM1,26,Extracellular vesicles,Q86X55
10526,IPO8,19,Extracellular vesicles,O15397
10533,ATG7,20,Extracellular vesicles,O95352
10534,SSSCA1,18,Extracellular vesicles,O60232
10542,HBXIP,14,Extracellular vesicles,O43504
10550,ARL6IP5,23,Extracellular vesicles,O75915
10556,RPP30,19,Extracellular vesicles,P78346
10564,ARFGEF2,13,Extracellular vesicles,Q9Y6D5
10570,DPYSL4,22,Extracellular vesicles,O14531
10592,SMC2,19,Extracellular vesicles,O95347
10607,TBL3,16,Extracellular vesicles,Q12788
10643,IGF2BP3,21,Extracellular vesicles,O00425
10659,CELF2,26,Extracellular vesicles,O95319
10670,RRAGA,23,Extracellular vesicles,Q7L523
10687,PNMA2,21,Extracellular vesicles,Q9UL42
10724,MGEA5,20,Extracellular vesicles,O60502
10735,STAG2,18,Extracellular vesicles,Q8N3U4
10809,STARD10,13,Extracellular vesicles,Q9Y365
10865,ARID5A,23,Extracellular vesicles,Q03989
10867,TSPAN9,19,Extracellular vesicles,O75954
10882,C1QL1,20,Extracellular vesicles,O75973
10905,MAN1A2,16,Extracellular vesicles,O60476
10939,AFG3L2,26,Extracellular vesicles,Q9Y4W6
10945,KDELR1,8,Extracellular vesicles,P24390
10946,SF3A3,16,Extracellular vesicles,Q12874
10952,SEC61B,19,Extracellular vesicles,P60468
10955,SERINC3,15,Extracellular vesicles,Q13530
10957,PNRC1,25,Extracellular vesicles,Q12796
10969,EBNA1BP2,23,Extracellular vesicles,Q99848
10988,METAP2,15,Extracellular vesicles,P50579
10994,ILVBL,17,Extracellular vesicles,A1L0T0
11004,KIF2C,11,Extracellular vesicles,Q99661
11018,TMED1,16,Extracellular vesicles,Q13445
11047,ADRM1,17,Extracellular vesicles,Q16186
11051,NUDT21,16,Extracellular vesicles,O43809
11076,TPPP,16,Extracellular vesicles,O94811
11104,KATNA1,18,Extracellular vesicles,O75449
11124,FAF1,21,Extracellular vesicles,Q9UNN5
11128,POLR3A,32,Extracellular vesicles,O14802
11153,FICD,21,Extracellular vesicles,Q9BVA6
11163,NUDT4,13,Extracellular vesicles,A0A024RBG1
11164,NUDT5,15,Extracellular vesicles,Q9UKK9
11168,PSIP1,19,Extracellular vesicles,O75475
11169,WDHD1,22,Extracellular vesicles,O75717
11196,SEC23IP,24,Extracellular vesicles,Q9Y6Y8
11212,PROSC,27,Extracellular vesicles,O94903
11214,AKAP13,15,Extracellular vesicles,Q12802
11253,MAN1B1,15,Extracellular vesicles,Q9UKM7
11273,ATXN2L,20,Extracellular vesicles,Q8WWM7
11316,COPE,23,Extracellular vesicles,O14579
11328,FKBP9,23,Extracellular vesicles,O95302
11334,TUSC2,18,Extracellular vesicles,O75896
11338,U2AF2,16,Extracellular vesicles,P26368
11345,GABARAPL2,26,Extracellular vesicles,P60520
22795,NID2,19,Extracellular vesicles,Q14112
22796,COG2,25,Extracellular vesicles,Q14746
22803,XRN2,15,Extracellular vesicles,Q9H0D6
22808,MRAS,21,Extracellular vesicles,O14807
22826,DNAJC8,21,Extracellular vesicles,O75937
22839,DLGAP4,18,Extracellular vesicles,Q9Y2H0
22846,VASH1,21,Extracellular vesicles,Q7L8A9
22871,NLGN1,14,Extracellular vesicles,Q8N2Q7
22930,RAB3GAP1,12,Extracellular vesicles,Q15042
23019,CNOT1,26,Extracellular vesicles,A5YKK6
23022,PALLD,13,Extracellular vesicles,Q8WX93
23047,PDS5B,13,Extracellular vesicles,Q9NTI5
23071,ERP44,25,Extracellular vesicles,Q9BS26
23113,CUL9,16,Extracellular vesicles,Q8IWT3
23165,NUP205,19,Extracellular vesicles,Q92621
23184,MESDC2,31,Extracellular vesicles,Q14696
23197,FAF2,19,Extracellular vesicles,Q96CS3
23220,DTX4,18,Extracellular vesicles,Q9Y2E6
23230,VPS13A,14,Extracellular vesicles,Q96RL7
23256,SCFD1,22,Extracellular vesicles,Q8WVM8
23265,EXOC7,23,Extracellular vesicles,Q9UPT5
23332,CLASP1,14,Extracellular vesicles,Q7Z460
23347,SMCHD1,20,Extracellular vesicles,A6NHR9
23396,PIP5K1C,18,Extracellular vesicles,O60331
23405,DICER1,23,Extracellular vesicles,Q9UPY3
23413,NCS1,16,Extracellular vesicles,P62166
23423,TMED3,20,Extracellular vesicles,Q9Y3Q3
23433,RHOQ,17,Extracellular vesicles,P17081
23509,POFUT1,19,Extracellular vesicles,Q9H488
23513,SCRIB,18,Extracellular vesicles,Q14160
23534,TNPO3,21,Extracellular vesicles,Q9Y5L0
23564,DDAH2,28,Extracellular vesicles,O95865
23586,DDX58,20,Extracellular vesicles,O95786
23654,PLXNB2,26,Extracellular vesicles,O15031
23657,SLC7A11,22,Extracellular vesicles,Q9UPY5
23765,IL17RA,17,Extracellular vesicles,Q96F46
24145,PANX1,15,Extracellular vesicles,Q96RD7
24148,PRPF6,15,Extracellular vesicles,O94906
25758,C11orf41,16,Extracellular vesicles,Q6ZVL6
25782,RAB3GAP2,19,Extracellular vesicles,Q9H2M9
25790,CCDC19,20,Extracellular vesicles,Q9UL16
25814,ATXN10,25,Extracellular vesicles,Q9UBB4
25842,ASF1A,17,Extracellular vesicles,Q9Y294
25904,CNOT10,17,Extracellular vesicles,Q9H9A5
25917,THUMPD3,24,Extracellular vesicles,Q9BV44
25920,COBRA1,21,Extracellular vesicles,Q8WX92
25934,NIPSNAP3A,13,Extracellular vesicles,Q9UFN0
25979,DHRS7B,17,Extracellular vesicles,Q6IAN0
25987,TSKU,19,Extracellular vesicles,Q8WUA8
25996,REXO2,17,Extracellular vesicles,Q9Y3B8
26056,RAB11FIP5,21,Extracellular vesicles,Q9BXF6
26060,APPL1,20,Extracellular vesicles,Q9UKG1
26073,POLDIP2,22,Extracellular vesicles,Q9Y2S7
26090,ABHD12,14,Extracellular vesicles,Q8N2K0
26229,B3GAT3,19,Extracellular vesicles,O94766
26279,PLA2G2D,24,Extracellular vesicles,Q9UNK4
26503,SLC17A5,17,Extracellular vesicles,Q9NRA2
26505,CNNM3,19,Extracellular vesicles,Q8NE01
26960,NBEA,23,Extracellular vesicles,Q8NFP9
27000,DNAJC2,23,Extracellular vesicles,Q99543
27101,CACYBP,26,Extracellular vesicles,Q9HB71
27236,ARFIP1,22,Extracellular vesicles,P53367
27250,PDCD4,18,Extracellular vesicles,Q53EL6
27257,LSM1,22,Extracellular vesicles,O15116
27284,SULT1B1,12,Extracellular vesicles,O43704
27286,SRPX2,21,Extracellular vesicles,O60687
27316,RBMX,22,Extracellular vesicles,P38159
27445,PCLO,20,Extracellular vesicles,Q9Y6V0
28956,LAMTOR2,19,Extracellular vesicles,Q9Y2Q5
28970,C11orf54,28,Extracellular vesicles,Q9H0W9
28971,C11orf67,19,Extracellular vesicles,Q9H7C9
28972,SPCS1,16,Extracellular vesicles,Q9Y6A9
28973,MRPS18B,15,Extracellular vesicles,Q9Y676
28985,MCTS1,22,Extracellular vesicles,Q9ULC4
28991,COMMD5,17,Extracellular vesicles,Q9GZQ3
29062,WDR91,19,Extracellular vesicles,A4D1P6
29078,NDUFAF4,17,Extracellular vesicles,Q9P032
29079,MED4,21,Extracellular vesicles,Q9NPJ6
29082,CHMP4A,22,Extracellular vesicles,Q9BY43
29091,STXBP6,17,Extracellular vesicles,Q8NFX7
29098,RANGRF,24,Extracellular vesicles,Q9HD47
29105,C16orf80,16,Extracellular vesicles,Q9Y6A4
29763,PACSIN3,23,Extracellular vesicles,Q9UKS6
29803,REPIN1,22,Extracellular vesicles,Q9BWE0
29920,PYCR2,23,Extracellular vesicles,Q96C36
29945,ANAPC4,23,Extracellular vesicles,Q9UJX5
29952,DPP7,20,Extracellular vesicles,Q9UHL4
30817,EMR2,22,Extracellular vesicles,Q9UHX3
30833,NT5C,19,Extracellular vesicles,Q8TCD5
30968,STOML2,19,Extracellular vesicles,Q9UJZ1
50484,RRM2B,22,Extracellular vesicles,Q7LG56
50509,COL5A3,19,Extracellular vesicles,P25940
50628,GEMIN4,16,Extracellular vesicles,P57678
50808,AK3,23,Extracellular vesicles,Q9UIJ7
50852,TRAT1,26,Extracellular vesicles,Q6PIZ9
50999,TMED5,14,Extracellular vesicles,Q9Y3A6
51015,ISOC1,17,Extracellular vesicles,Q96CN7
51018,RRP15,10,Extracellular vesicles,Q9Y3B9
51031,GLOD4,21,Extracellular vesicles,Q9HC38
51053,GMNN,24,Extracellular vesicles,O75496
51062,ATL1,23,Extracellular vesicles,Q8WXF7
51063,CALHM2,19,Extracellular vesicles,Q9HA72
51070,NOSIP,18,Extracellular vesicles,Q9Y314
51072,MEMO1,20,Extracellular vesicles,Q9Y316
51087,YBX2,19,Extracellular vesicles,Q9Y2T7
51100,SH3GLB1,24,Extracellular vesicles,Q9Y371
51117,COQ4,19,Extracellular vesicles,Q9Y3A0
51124,IER3IP1,16,Extracellular vesicles,Q9Y5U9
51138,COPS4,28,Extracellular vesicles,Q9BT78
51202,DDX47,20,Extracellular vesicles,Q9H0S4
51227,PIGP,20,Extracellular vesicles,P57054
51303,FKBP11,18,Extracellular vesicles,Q9NYL4
51384,WNT16,24,Extracellular vesicles,Q9UBV4
51433,ANAPC5,22,Extracellular vesicles,Q9UJX4
51463,GPR89B,16,Extracellular vesicles,B7ZAQ6
51510,CHMP5,26,Extracellular vesicles,Q9NZZ3
51524,TMEM138,19,Extracellular vesicles,Q9NPI0
51573,GDE1,23,Extracellular vesicles,Q9NZC3
51599,LSR,23,Extracellular vesicles,Q86X29
51611,DPH5,22,Extracellular vesicles,Q9H2P9
51647,FAM96B,18,Extracellular vesicles,Q9Y3D0
51650,MRPS33,25,Extracellular vesicles,Q9Y291
51678,MPP6,18,Extracellular vesicles,Q9NZW5
51691,NAA38,18,Extracellular vesicles,O95777
51693,TRAPPC2L,12,Extracellular vesicles,Q9UL33
51699,VPS29,22,Extracellular vesicles,Q9UBQ0
51703,ACSL5,16,Extracellular vesicles,Q9ULC5
51752,ERAP1,23,Extracellular vesicles,Q9NZ08
51773,RSF1,16,Extracellular vesicles,Q96T23
53347,UBASH3A,20,Extracellular vesicles,P57075
53371,NUP54,15,Extracellular vesicles,Q7Z3B4
53405,CLIC5,25,Extracellular vesicles,Q9NZA1
53938,PPIL3,22,Extracellular vesicles,Q9H2H8
54097,FAM3B,18,Extracellular vesicles,P58499
54386,TERF2IP,17,Extracellular vesicles,Q9NYB0
54439,RBM27,23,Extracellular vesicles,Q9P2N5
54443,ANLN,15,Extracellular vesicles,Q9NQW6
54477,PLEKHA5,13,Extracellular vesicles,Q9HAU0
54517,PUS7,24,Extracellular vesicles,Q96PZ0
54704,PDP1,23,Extracellular vesicles,Q9P0J1
54797,MED18,18,Extracellular vesicles,Q9BUE0
54850,FBXL12,20,Extracellular vesicles,Q9NXK8
54858,PGPEP1,16,Extracellular vesicles,Q9NXJ5
54888,NSUN2,21,Extracellular vesicles,Q08J23
54923,LIME1,22,Extracellular vesicles,Q9H400
54928,IMPAD1,22,Extracellular vesicles,Q9NX62
54974,THG1L,31,Extracellular vesicles,Q9NWX6
55020,TTC38,23,Extracellular vesicles,Q5R3I4
55110,MAGOHB,21,Extracellular vesicles,Q96A72
55127,HEATR1,14,Extracellular vesicles,Q9H583
55140,ELP3,17,Extracellular vesicles,Q9H9T3
55142,HAUS2,13,Extracellular vesicles,Q9NVX0
55161,TMEM33,23,Extracellular vesicles,P57088
55194,FAM176B,18,Extracellular vesicles,Q9NVM1
55227,LRRC1,17,Extracellular vesicles,Q9BTT6
55233,MOB1A,21,Extracellular vesicles,Q9H8S9
55240,STEAP3,16,Extracellular vesicles,Q658P3
55272,IMP3,26,Extracellular vesicles,Q9NV31
55293,UEVLD,21,Extracellular vesicles,Q8IX04
55313,CPPED1,21,Extracellular vesicles,Q9BRF8
55324,ABCF3,15,Extracellular vesicles,Q9NUQ8
55326,AGPAT5,23,Extracellular vesicles,Q9NUQ2
55345,C4orf21,25,Extracellular vesicles,Q86YA3
55347,ABHD10,19,Extracellular vesicles,Q9NUJ1
55353,LAPTM4B,28,Extracellular vesicles,Q86VI4
55366,LGR4,18,Extracellular vesicles,Q9BXB1
55515,ASIC4,18,Extracellular vesicles,Q96FT7
55571,C2orf29,25,Extracellular vesicles,Q9UKZ1
55612,FERMT1,20,Extracellular vesicles,Q9BQL6
55644,OSGEP,16,Extracellular vesicles,Q9NPF4
55646,LYAR,23,Extracellular vesicles,Q9NX58
55681,SCYL2,13,Extracellular vesicles,Q6P3W7
55684,C9orf86,18,Extracellular vesicles,Q3YEC7
55695,NSUN5,19,Extracellular vesicles,Q96P11
55704,CCDC88A,19,Extracellular vesicles,Q3V6T2
55705,IPO9,21,Extracellular vesicles,Q96P70
55714,ODZ3,18,Extracellular vesicles,Q9P273
55723,ASF1B,18,Extracellular vesicles,Q9NVP2
55735,DNAJC11,17,Extracellular vesicles,Q9NVH1
55749,CCAR1,18,Extracellular vesicles,Q8IX12
55754,TMEM30A,28,Extracellular vesicles,Q9NV96
55890,GPRC5C,17,Extracellular vesicles,Q9NQ84
55902,ACSS2,17,Extracellular vesicles,Q9NR19
55907,CMAS,22,Extracellular vesicles,Q8NFW8
56034,PDGFC,18,Extracellular vesicles,Q9NRA1
56262,LRRC8A,17,Extracellular vesicles,Q8IWT6
56267,CCBL2,18,Extracellular vesicles,Q6YP21
56342,PPAN,12,Extracellular vesicles,Q9NQ55
56649,TMPRSS4,20,Extracellular vesicles,Q9NRS4
56681,SAR1A,15,Extracellular vesicles,Q9NR31
56683,C21orf59,17,Extracellular vesicles,P57076
56882,CDC42SE1,23,Extracellular vesicles,Q9NRR8
56886,UGGT1,19,Extracellular vesicles,Q9NYU2
56902,PNO1,19,Extracellular vesicles,Q9NRX1
56943,ENY2,26,Extracellular vesicles,Q9NPA8
56945,MRPS22,15,Extracellular vesicles,P82650
56951,C5orf15,23,Extracellular vesicles,Q8NC54
56952,PRTFDC1,19,Extracellular vesicles,Q9NRG1
57019,CIAPIN1,23,Extracellular vesicles,Q6FI81
57020,C16orf62,18,Extracellular vesicles,Q7Z3J2
57088,PLSCR4,17,Extracellular vesicles,Q9NRQ2
57092,PCNP,17,Extracellular vesicles,Q8WW12
57214,KIAA1199,25,Extracellular vesicles,Q8WUJ3
57224,NHSL1,21,Extracellular vesicles,Q5SYE7
57326,PBXIP1,21,Extracellular vesicles,Q96AQ6
57414,RHBDD2,20,Extracellular vesicles,Q6NTF9
57464,FAM40B,20,Extracellular vesicles,Q9ULQ0
57465,TBC1D24,22,Extracellular vesicles,Q9ULP9
57486,NLN,27,Extracellular vesicles,Q9BYT8
57488,ESYT2,22,Extracellular vesicles,A0FGR8
57502,NLGN4X,15,Extracellular vesicles,Q8N0W4
57553,MICAL3,23,Extracellular vesicles,Q7RTP6
57669,EPB41L5,23,Extracellular vesicles,Q9HCM4
57717,PCDHB16,19,Extracellular vesicles,Q9NRJ7
57727,NCOA5,16,Extracellular vesicles,Q9HCD5
57731,SPTBN4,25,Extracellular vesicles,Q9H254
57805,KIAA1967,20,Extracellular vesicles,Q8N163
58189,WFDC1,17,Extracellular vesicles,Q9HC57
58190,CTDSP1,17,Extracellular vesicles,Q9GZU7
58505,OSTC,16,Extracellular vesicles,Q9NRP0
59342,SCPEP1,21,Extracellular vesicles,Q9HB40
60488,MRPS35,20,Extracellular vesicles,P82673
60559,SPCS3,19,Extracellular vesicles,P61009
60681,FKBP10,17,Extracellular vesicles,Q96AY3
63826,SRR,26,Extracellular vesicles,Q9GZT4
63897,HEATR6,18,Extracellular vesicles,Q6AI08
63916,ELMO2,17,Extracellular vesicles,Q96JJ3
63929,XPNPEP3,18,Extracellular vesicles,Q9NQH7
64062,RBM26,20,Extracellular vesicles,Q5T8P6
64083,GOLPH3,26,Extracellular vesicles,Q9H4A6
64087,MCCC2,18,Extracellular vesicles,Q9HCC0
64098,PARVG,21,Extracellular vesicles,Q9HBI0
64114,TMBIM1,23,Extracellular vesicles,Q969X1
64122,FN3K,13,Extracellular vesicles,Q9H479
64129,TINAGL1,32,Extracellular vesicles,Q9GZM7
64151,NCAPG,19,Extracellular vesicles,Q9BPX3
64216,TFB2M,22,Extracellular vesicles,Q9H5Q4
64220,STRA6,9,Extracellular vesicles,Q9BX79
64225,ATL2,23,Extracellular vesicles,Q8NHH9
64398,MPP5,17,Extracellular vesicles,Q8N3R9
64446,DNAI2,27,Extracellular vesicles,Q9GZS0
64577,ALDH8A1,9,Extracellular vesicles,Q9H2A2
