ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
1520,CTSS,3,Microparticles,P25774
1668,DEFA3,4,Microparticles,P59666
2159,F10,9,Microparticles,P00742
2219,FCN1,3,Microparticles,O00602
3017,HIST1H2BD,39,Microparticles,P58876
3148,HMGB2,6,Microparticles,P26583
4051,CYP4F3,2,Microparticles,Q08477
4317,MMP8,2,Microparticles,P22894
5806,PTX3,13,Microparticles,P26022
6947,TCN1,3,Microparticles,P20061
8971,H1FX,10,Microparticles,Q92522
23478,SEC11A,11,Microparticles,P67812
26092,TOR1AIP1,6,Microparticles,Q5JTV8
79887,PLBD1,3,Microparticles,Q6P4A8
255809,C19orf38,2,Microparticles,A8MVS5
10,NAT2,2,Microvesicles,P11245
13,AADAC,2,Microvesicles,P22760
14,AAMP,3,Microvesicles,Q13685
15,AANAT,2,Microvesicles,Q16613
19,ABCA1,3,Microvesicles,O95477
20,ABCA2,2,Microvesicles,Q9BZC7
21,ABCA3,3,Microvesicles,Q99758
22,ABCB7,2,Microvesicles,O75027
24,ABCA4,3,Microvesicles,P78363
27,ABL2,2,Microvesicles,P42684
32,ACACB,3,Microvesicles,O00763
33,ACADL,2,Microvesicles,P28330
35,ACADS,6,Microvesicles,P16219
40,ASIC2,2,Microvesicles,Q16515
41,ASIC1,2,Microvesicles,P78348
49,ACR,3,Microvesicles,P10323
54,ACP5,5,Microvesicles,P13686
56,ACRV1,2,Microvesicles,P26436
72,ACTG2,19,Microvesicles,P63267
86,ACTL6A,7,Microvesicles,O96019
89,ACTN3,10,Microvesicles,Q08043
90,ACVR1,3,Microvesicles,Q04771
92,ACVR2A,2,Microvesicles,P27037
93,ACVR2B,3,Microvesicles,Q13705
94,ACVRL1,3,Microvesicles,P37023
97,ACYP1,5,Microvesicles,P07311
98,ACYP2,2,Microvesicles,P14621
100,ADA,11,Microvesicles,P00813
101,ADAM8,3,Microvesicles,P78325
103,ADAR,6,Microvesicles,P55265
104,ADARB1,2,Microvesicles,P78563
105,ADARB2,2,Microvesicles,Q9NS39
108,ADCY2,3,Microvesicles,Q08462
112,ADCY6,5,Microvesicles,O43306
113,ADCY7,2,Microvesicles,P51828
114,ADCY8,3,Microvesicles,P40145
115,ADCY9,8,Microvesicles,O60503
116,ADCYAP1,3,Microvesicles,P18509
117,ADCYAP1R1,2,Microvesicles,P41586
123,PLIN2,8,Microvesicles,Q99541
127,ADH4,3,Microvesicles,P08319
133,ADM,2,Microvesicles,P35318
134,ADORA1,2,Microvesicles,P30542
135,ADORA2A,2,Microvesicles,P29274
136,ADORA2B,2,Microvesicles,P29275
140,ADORA3,3,Microvesicles,P0DMS8
141,ADPRH,6,Microvesicles,P54922
146,ADRA1D,2,Microvesicles,P25100
147,ADRA1B,2,Microvesicles,P35368
148,ADRA1A,2,Microvesicles,P35348
150,ADRA2A,2,Microvesicles,P08913
151,ADRA2B,2,Microvesicles,P18089
152,ADRA2C,4,Microvesicles,P18825
153,ADRB1,2,Microvesicles,P08588
154,ADRB2,5,Microvesicles,P07550
155,ADRB3,3,Microvesicles,P13945
156,ADRBK1,8,Microvesicles,P25098
157,ADRBK2,2,Microvesicles,P35626
166,AES,2,Microvesicles,Q08117
167,CRISP1,4,Microvesicles,P54107
925,CD8A,8,Microvesicles,P01732
8600,TNFSF11,5,Microvesicles,O14788
8792,TNFRSF11A,3,Microvesicles,Q9Y6Q6
421,ARVCF,5,Exosomes,O00192
1329,COX5B,7,Exosomes,P10606
3691,ITGB4,24,Exosomes,P16144
6176,RPLP1,22,Exosomes,P05386
7311,UBA52,41,Exosomes,P62987
8140,SLC7A5,35,Exosomes,Q01650
10131,TRAP1,17,Exosomes,Q12931
10551,AGR2,5,Exosomes,O95994
22883,CLSTN1,19,Exosomes,O94985
51474,LIMA1,10,Exosomes,Q9UHB6
54474,KRT20,9,Exosomes,P35900
83998,REG4,1,Exosomes,Q9BYZ8
140707,BRI3BP,5,Exosomes,Q8WY22
155465,AGR3,4,Exosomes,Q8TD06
2902,GRIN1,5,Exosomes,Q05586
2956,MSH6,5,Exosomes,P52701
5468,PPARG,1,Exosomes,P37231
5649,RELN,9,Exosomes,P78509
9188,DDX21,12,Exosomes,Q9NR30
9236,CCPG1,3,Exosomes,Q9ULG6
10347,ABCA7,4,Exosomes,Q8IZY2
10584,COLEC10,5,Exosomes,Q9Y6Z7
23345,SYNE1,13,Exosomes,Q8NF91
51199,NIN,2,Exosomes,Q8N4C6
53353,LRP1B,7,Exosomes,Q9NZR2
56171,DNAH7,3,Exosomes,Q8WXX0
57657,HCN3,1,Exosomes,Q9P1Z3
283316,CD163L1,1,Exosomes,Q9NR16
842,CASP9,2,Exosomes,P55211
930,CD19,11,Exosomes,P15391
933,CD22,9,Exosomes,P20273
943,TNFRSF8,4,Exosomes,P28908
949,SCARB1,30,Exosomes,Q8WTV0
953,ENTPD1,10,Exosomes,P49961
958,CD40,5,Exosomes,P25942
970,CD70,11,Exosomes,P32970
974,CD79B,3,Exosomes,P40259
1380,CR2,7,Exosomes,P20023
1460,CSNK2B,22,Exosomes,P67870
1717,DHCR7,4,Exosomes,Q9UBM7
1739,DLG1,21,Exosomes,Q12959
1854,DUT,6,Exosomes,P33316
1968,EIF2S3,24,Exosomes,P41091
1977,EIF4E,9,Exosomes,P06730
2047,EPHB1,16,Exosomes,P54762
2208,FCER2,8,Exosomes,P06734
3117,HLA-DQA1,11,Exosomes,P01909
3695,ITGB7,13,Exosomes,P26010
3925,STMN1,14,Exosomes,P16949
4046,LSP1,8,Exosomes,P33241
4904,YBX1,31,Exosomes,P67809
5111,PCNA,25,Exosomes,P12004
5361,PLXNA1,20,Exosomes,Q9UIW2
6164,RPL34,20,Exosomes,P49207
6231,RPS26,23,Exosomes,P62854
6234,RPS28,19,Exosomes,P62857
6235,RPS29,12,Exosomes,P62273
6504,SLAMF1,11,Exosomes,Q13291
6509,SLC1A4,35,Exosomes,P43007
6633,SNRPD2,15,Exosomes,P62316
7128,TNFAIP3,11,Exosomes,P21580
7454,WAS,5,Exosomes,P42768
7462,LAT2,8,Exosomes,Q9GZY6
7852,CXCR4,6,Exosomes,P61073
8825,LIN7A,11,Exosomes,O14910
9045,RPL14,29,Exosomes,P50914
10541,ANP32B,10,Exosomes,Q92688
23513,SCRIB,31,Exosomes,Q14160
26135,SERBP1,16,Exosomes,Q8NC51
29015,SLC43A3,9,Exosomes,Q8NBI5
29992,PILRA,5,Exosomes,Q9UKJ1
51121,RPL26L1,9,Exosomes,Q9UNX3
51678,MPP6,11,Exosomes,Q9NZW5
79073,TMEM109,11,Exosomes,Q9BVC6
81539,SLC38A1,9,Exosomes,Q9H2H9
114836,SLAMF6,4,Exosomes,Q96DU3
147138,TMC8,6,Exosomes,Q8IU68
9141,PDCD5,7,Exosomes,O14737
10923,SUB1,14,Exosomes,P53999
11322,TMC6,8,Exosomes,Q7Z403
283,ANG,2,Exosomes,P03950
627,BDNF,1,Exosomes,P23560
1080,CFTR,3,Exosomes,P13569
1174,AP1S1,7,Exosomes,P61966
1233,CCR4,1,Exosomes,P51679
1234,CCR5,2,Exosomes,P51681
1258,CNGB1,1,Exosomes,Q14028
1280,COL2A1,8,Exosomes,P02458
1281,COL3A1,9,Exosomes,P02461
1282,COL4A1,5,Exosomes,P02462
1285,COL4A3,7,Exosomes,Q01955
1289,COL5A1,5,Exosomes,P20908
1290,COL5A2,9,Exosomes,P05997
1292,COL6A2,15,Exosomes,P12110
1373,CPS1,7,Exosomes,P31327
1437,CSF2,1,Exosomes,P04141
1440,CSF3,1,Exosomes,P09919
1468,SLC25A10,5,Exosomes,Q9UBX3
1488,CTBP2,3,Exosomes,P56545
1496,CTNNA2,13,Exosomes,P26232
1755,DMBT1,10,Exosomes,Q9UGM3
2056,EPO,1,Exosomes,P01588
2149,F2R,2,Exosomes,P25116
2201,FBN2,8,Exosomes,P35556
2237,FEN1,15,Exosomes,P39748
2262,GPC5,1,Exosomes,P78333
2321,FLT1,1,Exosomes,P17948
2657,GDF1,1,Exosomes,P27539
2661,GDF9,1,Exosomes,O60383
2676,GFRA3,1,Exosomes,O60609
2731,GLDC,1,Exosomes,P23378
2912,GRM2,1,Exosomes,Q14416
2913,GRM3,3,Exosomes,Q14832
2917,GRM7,2,Exosomes,Q14831
2920,CXCL2,2,Exosomes,P19875
3001,GZMA,2,Exosomes,P12544
3014,H2AFX,31,Exosomes,P16104
3046,HBE1,11,Exosomes,P02100
3082,HGF,2,Exosomes,P14210
3371,TNC,13,Exosomes,P24821
3420,IDH3B,1,Exosomes,O43837
3458,IFNG,1,Exosomes,P01579
3475,IFRD1,1,Exosomes,O00458
3487,IGFBP4,2,Exosomes,P22692
3562,IL3,1,Exosomes,P08700
3567,IL5,1,Exosomes,P05113
3574,IL7,1,Exosomes,P13232
3576,IL8,2,Exosomes,P10145
3586,IL10,5,Exosomes,P22301
3589,IL11,1,Exosomes,P20809
3596,IL13,1,Exosomes,P35225
3601,IL15RA,4,Exosomes,Q13261
3624,INHBA,4,Exosomes,P08476
3625,INHBB,1,Exosomes,P09529
3890,KRT84,11,Exosomes,Q9NSB2
3910,LAMA4,8,Exosomes,Q16363
3976,LIF,1,Exosomes,P15018
4017,LOXL2,7,Exosomes,Q9Y4K0
4040,LRP6,5,Exosomes,O75581
4130,MAP1A,4,Exosomes,P78559
4143,MAT1A,1,Exosomes,Q00266
4157,MC1R,3,Exosomes,Q01726
4163,MCC,9,Exosomes,P23508
4204,MECP2,8,Exosomes,P51608
4214,MAP3K1,3,Exosomes,Q13233
4312,MMP1,9,Exosomes,P03956
4313,MMP2,5,Exosomes,P08253
4314,MMP3,1,Exosomes,P08254
4319,MMP10,4,Exosomes,P09238
4342,MOS,3,Exosomes,P00540
4435,CITED1,1,Exosomes,Q99966
4681,NBL1,1,Exosomes,P41271
4982,TNFRSF11B,4,Exosomes,O00300
4988,OPRM1,2,Exosomes,P35372
5008,OSM,1,Exosomes,P13725
5009,OTC,4,Exosomes,P00480
5021,OXTR,2,Exosomes,P30559
5069,PAPPA,4,Exosomes,Q13219
5154,PDGFA,1,Exosomes,P04085
5209,PFKFB3,3,Exosomes,Q16875
5608,MAP2K6,3,Exosomes,P52564
5699,PSMB10,5,Exosomes,P40306
5885,RAD21,7,Exosomes,O60216
5959,RDH5,1,Exosomes,Q92781
6310,ATXN1,1,Exosomes,P54253
6320,CLEC11A,10,Exosomes,Q9Y240
6347,CCL2,1,Exosomes,P13500
6354,CCL7,2,Exosomes,P80098
6364,CCL20,2,Exosomes,P78556
6424,SFRP4,1,Exosomes,Q6FHJ7
6597,SMARCA4,5,Exosomes,P51532
6695,SPOCK1,3,Exosomes,Q08629
6781,STC1,2,Exosomes,P52823
7013,TERF1,2,Exosomes,P54274
7042,TGFB2,2,Exosomes,P61812
7058,THBS2,9,Exosomes,P35442
7087,ICAM5,2,Exosomes,Q9UMF0
7132,TNFRSF1A,1,Exosomes,P19438
7424,VEGFC,1,Exosomes,P49767
7474,WNT5A,1,Exosomes,P41221
7693,ZNF134,1,Exosomes,P52741
8200,GDF5,2,Exosomes,P43026
8481,OFD1,5,Exosomes,O75665
8614,STC2,2,Exosomes,O76061
8772,FADD,1,Exosomes,Q13158
8808,IL1RL2,2,Exosomes,Q9HB29
8817,FGF18,2,Exosomes,O76093
8823,FGF16,1,Exosomes,O43320
8829,NRP1,22,Exosomes,O14786
8941,CDK5R2,1,Exosomes,Q13319
8995,TNFSF18,1,Exosomes,Q9UNG2
9104,RGN,2,Exosomes,Q15493
9209,LRRFIP2,4,Exosomes,Q9Y608
9287,TAAR2,1,Exosomes,Q9P1P5
9419,CRIPT,1,Exosomes,Q9P021
9542,NRG2,1,Exosomes,O14511
9573,GDF3,1,Exosomes,Q9NR23
9583,ENTPD4,1,Exosomes,Q9Y227
9810,RNF40,10,Exosomes,O75150
9821,RB1CC1,4,Exosomes,Q8TDY2
9902,MRC2,10,Exosomes,Q9UBG0
9965,FGF19,3,Exosomes,O95750
10014,HDAC5,4,Exosomes,Q9UQL6
10156,RASA4,1,Exosomes,O43374
10165,SLC25A13,5,Exosomes,Q9UJS0
10220,GDF11,1,Exosomes,O95390
10423,CDIPT,8,Exosomes,O14735
10468,FST,7,Exosomes,P19883
10491,CRTAP,4,Exosomes,O75718
10618,TGOLN2,4,Exosomes,O43493
10631,POSTN,10,Exosomes,Q15063
10715,CERS1,1,Exosomes,P27544
10845,CLPX,8,Exosomes,O76031
10991,SLC38A3,1,Exosomes,Q99624
11082,ESM1,3,Exosomes,Q9NQ30
11098,PRSS23,3,Exosomes,O95084
11141,IL1RAPL1,1,Exosomes,Q9NZN1
11227,GALNT5,1,Exosomes,Q7Z7M9
22801,ITGA11,5,Exosomes,Q9UKX5
22943,DKK1,4,Exosomes,O94907
23334,SZT2,3,Exosomes,Q5T011
23399,CTDNEP1,1,Exosomes,O95476
23514,KIAA0146,1,Exosomes,Q14159
25855,BRMS1,1,Exosomes,Q9HCU9
26030,PLEKHG3,5,Exosomes,A1L390
26259,FBXW8,1,Exosomes,Q8N3Y1
26330,GAPDHS,19,Exosomes,O14556
26585,GREM1,1,Exosomes,O60565
27122,DKK3,2,Exosomes,Q9UBP4
27190,IL17B,1,Exosomes,Q9UHF5
27286,SRPX2,2,Exosomes,O60687
29949,IL19,1,Exosomes,Q9UHD0
30815,ST6GALNAC6,2,Exosomes,Q969X2
51191,HERC5,1,Exosomes,Q9UII4
51203,NUSAP1,2,Exosomes,Q9BXS6
51330,TNFRSF12A,1,Exosomes,Q9NP84
51561,IL23A,1,Exosomes,Q9NPF7
53615,MBD3,1,Exosomes,O95983
53834,FGFRL1,1,Exosomes,Q8N441
54210,TREM1,1,Exosomes,Q9NP99
54407,SLC38A2,10,Exosomes,Q96QD8
54478,FAM64A,1,Exosomes,Q9BSJ6
54676,GTPBP2,4,Exosomes,Q9BX10
54769,DIRAS2,2,Exosomes,Q96HU8
54798,DCHS2,1,Exosomes,Q6V1P9
54814,QPCTL,5,Exosomes,Q9NXS2
54956,PARP16,1,Exosomes,Q8N5Y8
55092,TMEM51,4,Exosomes,Q9NW97
55388,MCM10,2,Exosomes,Q7L590
55501,CHST12,1,Exosomes,Q9NRB3
55646,LYAR,4,Exosomes,Q9NX58
55779,WDR52,2,Exosomes,Q96MT7
55870,ASH1L,11,Exosomes,Q9NR48
56034,PDGFC,2,Exosomes,Q9NRA1
56300,IL36G,1,Exosomes,Q9NZH8
56301,SLC7A10,1,Exosomes,Q9NS82
56477,CCL28,2,Exosomes,Q9NRJ3
56902,PNO1,1,Exosomes,Q9NRX1
57491,AHRR,3,Exosomes,A9YTQ3
57636,ARHGAP23,5,Exosomes,Q9P227
57731,SPTBN4,12,Exosomes,Q9H254
58191,CXCL16,2,Exosomes,Q9H2A7
58985,IL22RA1,2,Exosomes,Q8N6P7
59352,LGR6,3,Exosomes,Q9HBX8
63976,PRDM16,1,Exosomes,Q9HAZ2
64795,RMND5A,1,Exosomes,Q9H871
79865,TREML2,2,Exosomes,Q5T2D2
79987,SVEP1,3,Exosomes,Q4LDE5
79991,OBFC1,1,Exosomes,Q9H668
80110,ZNF614,1,Exosomes,Q8N883
80164,FLJ22184,1,Exosomes,Q9H6K5
80174,DBF4B,1,Exosomes,Q8NFT6
80790,CMIP,4,Exosomes,Q8IY22
81792,ADAMTS12,4,Exosomes,P58397
81833,SPACA1,1,Exosomes,Q9HBV2
81839,VANGL1,5,Exosomes,Q8TAA9
81848,SPRY4,2,Exosomes,Q9C004
83604,TMEM47,1,Exosomes,Q9BQJ4
84073,MYCBPAP,1,Exosomes,Q8TBZ2
84084,RAB6C,6,Exosomes,Q9H0N0
84691,FAM71F1,1,Exosomes,Q96KD3
84858,ZNF503,7,Exosomes,Q96F45
84875,PARP10,5,Exosomes,Q53GL7
90933,TRIM41,2,Exosomes,Q8WV44
92106,OXNAD1,1,Exosomes,Q96HP4
92483,LDHAL6B,14,Exosomes,Q9BYZ2
93589,CACNA2D4,2,Exosomes,Q7Z3S7
113146,AHNAK2,11,Exosomes,Q8IVF2
116442,RAB39B,8,Exosomes,Q96DA2
120071,GYLTL1B,2,Exosomes,Q8N3Y3
122060,SLAIN1,2,Exosomes,Q8ND83
126205,NLRP8,1,Exosomes,Q86W28
127435,PODN,1,Exosomes,Q7Z5L7
134553,C5orf24,1,Exosomes,Q7Z6I8
135644,TRIM40,2,Exosomes,Q6P9F5
139378,GPR112,2,Exosomes,Q8IZF6
140807,KRT72,15,Exosomes,Q14CN4
143187,VTI1A,4,Exosomes,Q96AJ9
143425,SYT9,1,Exosomes,Q86SS6
146439,CCDC64B,1,Exosomes,A1A5D9
148229,ATP8B3,1,Exosomes,O60423
150786,WTH3DI,7,Exosomes,Q53S08
152110,NEK10,3,Exosomes,Q6ZWH5
161003,STOML3,1,Exosomes,Q8TAV4
163786,SASS6,5,Exosomes,Q6UVJ0
166614,DCLK2,2,Exosomes,Q8N568
166752,FREM3,1,Exosomes,P0C091
203197,C9orf91,1,Exosomes,Q5VZI3
223075,CCDC129,1,Exosomes,Q6ZRS4
255626,HIST1H2BA,24,Exosomes,Q96A08
255967,PAN3,3,Exosomes,Q58A45
283248,RCOR2,3,Exosomes,Q8IZ40
283820,NOMO2,6,Exosomes,Q5JPE7
284119,PTRF,13,Exosomes,Q6NZI2
338398,TAS2R60,1,Exosomes,P59551
346562,GNAT3,13,Exosomes,A8MTJ3
387715,ARMS2,1,Exosomes,P0C7Q2
408050,NOMO3,5,Exosomes,P69849
813,CALU,14,Exosomes,O43852
692094,MSMP,2,Exosomes,Q1L6U9
8290,HIST3H3,19,Exosomes,Q16695
8334,HIST1H2AC,16,Exosomes,Q93077
8341,HIST1H2BN,15,Exosomes,Q99877
8342,HIST1H2BM,20,Exosomes,Q99879
8345,HIST1H2BH,21,Exosomes,Q93079
8348,HIST1H2BO,21,Exosomes,P23527
55766,H2AFJ,21,Exosomes,Q9BTM1
92815,HIST3H2A,14,Exosomes,Q7L7L0
128312,HIST3H2BB,16,Exosomes,Q8N257
440093,H3F3C,11,Exosomes,Q6NXT2
6418,SET,22,Exosomes,Q01105
10693,CCT6B,14,Exosomes,Q92526
7035,TFPI,3,Exosomes,P10646
6635,SNRPE,11,Exosomes,P62304
1015,CDH17,11,Microvesicles,Q12864
1179,CLCA1,3,Microvesicles,A8K7I4
2877,GPX2,1,Microvesicles,P18283
2984,GUCY2C,2,Microvesicles,P25092
3201,HOXA4,7,Microvesicles,Q00056
3208,HPCA,5,Microvesicles,P84074
4090,SMAD5,3,Microvesicles,Q99717
4651,MYO10,3,Microvesicles,Q9HD67
5332,PLCB4,5,Microvesicles,Q15147
5791,PTPRE,3,Microvesicles,P23469
6645,SNTB2,12,Microvesicles,Q13425
8480,RAE1,4,Microvesicles,P78406
23555,TSPAN15,16,Microvesicles,O95858
26286,ARFGAP3,1,Microvesicles,Q9NP61
27125,AFF4,5,Microvesicles,Q9UHB7
29119,CTNNA3,2,Microvesicles,Q9UI47
51208,CLDN18,5,Microvesicles,P56856
64866,CDCP1,15,Microvesicles,Q9H5V8
65250,C5orf42,4,Microvesicles,Q9H799
160287,LDHAL6A,3,Microvesicles,Q6ZMR3
285489,DOK7,2,Microvesicles,Q18PE1
338440,ANO9,4,Microvesicles,A1A5B4
654463,FER1L6,1,Microvesicles,Q2WGJ9
1407,CRY1,4,Microvesicles,Q16526
4071,TM4SF1,1,Microvesicles,P30408
9429,ABCG2,10,Microvesicles,Q9UNQ0
55850,USE1,2,Microvesicles,Q9NZ43
79574,EPS8L3,10,Microvesicles,Q8TE67
140453,MUC17,2,Microvesicles,Q685J3
23386,NUDCD3,2,Microvesicles,Q8IVD9
79443,FYCO1,4,Microvesicles,Q9BQS8
9079,LDB2,1,Microvesicles,O43679
55251,PCMTD2,2,Microvesicles,Q9NV79
55785,FGD6,4,Microvesicles,Q6ZV73
374,AREG,5,Exosomes,P15514
480,ATP1A4,15,Exosomes,Q13733
495,ATP4A,15,Exosomes,P20648
640,BLK,8,Exosomes,P51451
768,CA9,5,Exosomes,Q16790
1366,CLDN7,6,Exosomes,O95471
1457,CSNK2A1,28,Exosomes,P68400
1757,SARDH,2,Exosomes,Q9UL12
1948,EFNB2,4,Exosomes,P52799
2042,EPHA3,2,Exosomes,P29320
2043,EPHA4,7,Exosomes,P54764
2044,EPHA5,7,Exosomes,P54756
2045,EPHA7,7,Exosomes,Q15375
2046,EPHA8,5,Exosomes,P29322
2048,EPHB2,21,Exosomes,P29323
2768,GNA12,6,Exosomes,Q03113
3010,HIST1H1T,8,Exosomes,P22492
3024,HIST1H1A,21,Exosomes,Q02539
3321,IGSF3,14,Exosomes,O75054
3708,ITPR1,6,Exosomes,Q14643
3882,KRT32,1,Exosomes,Q14532
3883,KRT33A,2,Exosomes,O76009
3885,KRT34,4,Exosomes,O76011
3889,KRT83,5,Exosomes,P78385
4041,LRP5,7,Exosomes,O75197
4233,MET,6,Exosomes,P08581
4851,NOTCH1,14,Exosomes,P46531
5097,PCDH1,2,Exosomes,Q08174
5145,PDE6A,3,Exosomes,P16499
5318,PKP2,10,Exosomes,Q99959
5881,RAC3,24,Exosomes,P60763
6166,RPL36AL,9,Exosomes,Q969Q0
6173,RPL36A,6,Exosomes,P83881
6192,RPS4Y1,9,Exosomes,P22090
6541,SLC7A1,14,Exosomes,P30825
6625,SNRNP70,13,Exosomes,P08621
6732,SRPK1,4,Exosomes,Q96SB4
6749,SSRP1,18,Exosomes,Q08945
7186,TRAF2,2,Exosomes,Q12933
7278,TUBA3C,19,Exosomes,P0DPH7
8573,CASK,13,Exosomes,O14936
8687,KRT38,10,Exosomes,O76015
8688,KRT37,11,Exosomes,O76014
9075,CLDN2,2,Exosomes,P57739
9126,SMC3,14,Exosomes,Q9UQE7
9584,RBM39,9,Exosomes,Q14498
9843,HEPH,5,Exosomes,Q9BQS7
10098,TSPAN5,2,Exosomes,P62079
10197,PSME3,15,Exosomes,P61289
10223,GPA33,7,Exosomes,Q99795
10418,SPON1,7,Exosomes,Q9HCB6
24146,CLDN15,4,Exosomes,P56746
26156,RSL1D1,8,Exosomes,O76021
54566,EPB41L4B,5,Exosomes,Q9H329
54894,RNF43,1,Exosomes,Q68DV7
55082,ARGLU1,2,Exosomes,Q9NWB6
57730,ANKRD36B,1,Exosomes,Q8N2N9
57805,KIAA1967,8,Exosomes,Q8N163
79581,SLC52A2,2,Exosomes,Q9HAB3
112714,TUBA3E,12,Exosomes,Q6PEY2
112802,KRT71,14,Exosomes,Q3SY84
125115,KRT40,3,Exosomes,Q6A162
140032,RPS4Y2,13,Exosomes,Q8TD47
221613,HIST1H2AA,20,Exosomes,Q96QV6
285220,EPHA6,6,Exosomes,Q9UF33
389898,UBE2NL,10,Exosomes,Q5JXB2
646817,SETP18,1,Exosomes,P0DME0
8626,TP63,1,Exosomes,Q9H3D4
174,AFP,14,Microparticles,P02771
268,AMH,4,Microparticles,P03971
324,APC,11,Microparticles,P25054
394,ARHGAP5,9,Microparticles,Q13017
440,ASNS,18,Microparticles,P08243
487,ATP2A1,6,Microparticles,O14983
516,ATP5G1,3,Microparticles,P05496
522,ATP5J,3,Microparticles,P18859
587,BCAT2,3,Microparticles,O15382
607,BCL9,11,Microparticles,O00512
689,BTF3,8,Microparticles,P20290
708,C1QBP,14,Microparticles,Q07021
740,MRPL49,7,Microparticles,Q13405
909,CD1A,5,Microparticles,P06126
1106,CHD2,4,Microparticles,O14647
1345,COX6C,3,Microparticles,P09669
1347,COX7A2,4,Microparticles,P14406
1737,DLAT,3,Microparticles,P10515
1861,TOR1A,6,Microparticles,O14656
1901,S1PR1,3,Microparticles,P21453
2186,BPTF,9,Microparticles,Q12830
2286,FKBP2,4,Microparticles,P26885
2304,FOXE1,4,Microparticles,O00358
2491,CENPI,3,Microparticles,Q92674
2631,GBAS,8,Microparticles,O75323
2744,GLS,10,Microparticles,O94925
2887,GRB10,3,Microparticles,Q13322
2971,GTF3A,3,Microparticles,Q92664
3214,HOXB4,3,Microparticles,P17483
3620,IDO1,3,Microparticles,P14902
3703,STT3A,11,Microparticles,P46977
3710,ITPR3,6,Microparticles,Q14573
3833,KIFC1,4,Microparticles,Q9BW19
3838,KPNA2,16,Microparticles,P52292
3930,LBR,5,Microparticles,Q14739
3954,LETM1,8,Microparticles,O95202
4112,MAGEB1,3,Microparticles,P43366
4162,MCAM,18,Microparticles,P43121
4175,MCM6,13,Microparticles,Q14566
4215,MAP3K3,3,Microparticles,Q99759
4257,MGST1,10,Microparticles,P10620
4258,MGST2,5,Microparticles,Q99735
4259,MGST3,7,Microparticles,O14880
4519,CYTB,3,Microparticles,P00156
4536,ND2,4,Microparticles,P03891
4538,ND4,5,Microparticles,P03905
4580,MTX1,4,Microparticles,Q13505
4647,MYO7A,8,Microparticles,Q13402
4650,MYO9B,8,Microparticles,Q13459
4702,NDUFA8,3,Microparticles,P51970
4704,NDUFA9,3,Microparticles,Q16795
4705,NDUFA10,11,Microparticles,O95299
4710,NDUFB4,4,Microparticles,O95168
4715,NDUFB9,4,Microparticles,Q9Y6M9
4716,NDUFB10,5,Microparticles,O96000
4720,NDUFS2,5,Microparticles,O75306
4723,NDUFV1,4,Microparticles,P49821
4724,NDUFS4,6,Microparticles,O43181
4728,NDUFS8,3,Microparticles,O00217
4913,NTHL1,3,Microparticles,P78549
4925,NUCB2,10,Microparticles,P80303
4942,OAT,8,Microparticles,P04181
5160,PDHA1,10,Microparticles,P08559
5161,PDHA2,4,Microparticles,P29803
5371,PML,5,Microparticles,P29590
5445,PON2,4,Microparticles,Q15165
5630,PRPH,7,Microparticles,P41219
5770,PTPN1,6,Microparticles,P18031
5832,ALDH18A1,11,Microparticles,P54886
5888,RAD51,4,Microparticles,Q06609
5902,RANBP1,13,Microparticles,P43487
6150,MRPL23,3,Microparticles,Q16540
6169,RPL38,15,Microparticles,P63173
6182,MRPL12,7,Microparticles,P52815
6334,SCN8A,3,Microparticles,Q9UQD0
6426,SRSF1,11,Microparticles,Q07955
6427,SRSF2,8,Microparticles,Q01130
6428,SRSF3,16,Microparticles,P84103
6432,SRSF7,15,Microparticles,Q16629
6626,SNRPA,9,Microparticles,P09012
6727,SRP14,13,Microparticles,P37108
6738,TROVE2,15,Microparticles,P10155
6741,SSB,20,Microparticles,P05455
6746,SSR2,3,Microparticles,P43308
6747,SSR3,9,Microparticles,Q9UNL2
6811,STX5,4,Microparticles,Q13190
7019,TFAM,3,Microparticles,Q00059
7092,TLL1,7,Microparticles,O43897
7173,TPO,5,Microparticles,P07202
7175,TPR,10,Microparticles,P12270
7294,TXK,3,Microparticles,P42681
7386,UQCRFS1,8,Microparticles,P47985
7475,WNT6,3,Microparticles,Q9Y6F9
7712,ZNF157,3,Microparticles,P51786
7768,ZNF225,3,Microparticles,Q9UK10
7783,ZP2,3,Microparticles,Q05996
7818,DAP3,4,Microparticles,P51398
8309,ACOX2,3,Microparticles,Q99424
8443,GNPAT,3,Microparticles,O15228
8540,AGPS,5,Microparticles,O00116
8541,PPFIA3,7,Microparticles,O75145
8570,KHSRP,19,Microparticles,Q92945
8604,SLC25A12,4,Microparticles,O75746
8618,CADPS,11,Microparticles,Q9ULU8
8659,ALDH4A1,3,Microparticles,P30038
8675,STX16,5,Microparticles,O14662
8727,CTNNAL1,4,Microparticles,Q9UBT7
8760,CDS2,3,Microparticles,O95674
8799,PEX11B,7,Microparticles,O96011
8800,PEX11A,3,Microparticles,O75192
8813,DPM1,6,Microparticles,O60762
8894,EIF2S2,10,Microparticles,P20042
8974,P4HA2,5,Microparticles,O15460
9092,SART1,4,Microparticles,O43290
9111,NMI,3,Microparticles,Q13287
9118,INA,5,Microparticles,Q16352
9361,LONP1,10,Microparticles,P36776
